date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:07:10	4956/4956	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:10%20GMT	https://static.wixstatic.com/media/be3ff4_30d77f7fb86f47f4ad2cda939441ad07~mv2.png/v1/crop/x_0,y_61,w_466,h_130/fill/w_120,h_33,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/testimonial.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_30d77f7fb86f47f4ad2cda939441ad07_mv2.png/v1/crop/x_0,y_61,w_466,h_130/fill/w_120,h_33,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/testimonial.png	(from https://www.techworld-with-nana.com/gitlab-cicd-course)
22:07:10	5390/5390	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:11%20GMT	https://static.wixstatic.com/media/be3ff4_d4aa3b6ae5f8461b8381b64b9522e8e7~mv2.png/v1/crop/x_0,y_66,w_482,h_144/fill/w_120,h_36,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/testimonial12.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_d4aa3b6ae5f8461b8381b64b9522e8e7_mv2.png/v1/crop/x_0,y_66,w_482,h_144/fill/w_120,h_36,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/testimonial12.png	(from https://www.techworld-with-nana.com/gitlab-cicd-course)
22:07:11	5145/5145	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:11%20GMT	https://static.wixstatic.com/media/be3ff4_721327f22b30473480b2766d4fadabb2~mv2.png/v1/crop/x_0,y_62,w_466,h_142/fill/w_117,h_36,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/32.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_721327f22b30473480b2766d4fadabb2_mv2.png/v1/crop/x_0,y_62,w_466,h_142/fill/w_117,h_36,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/32.png	(from https://www.techworld-with-nana.com/gitlab-cicd-course)
22:07:13	962420/962420	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:13%20GMT	https://static.wixstatic.com/media/be3ff4_37e7b847b479401085447c012957899b~mv2.png/v1/crop/x_253,y_0,w_1617,h_496/fill/w_1617,h_496,al_c,q_90,enc_auto/Frame%202043684507.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_37e7b847b479401085447c012957899b_mv2.png/v1/crop/x_253,y_0,w_1617,h_496/fill/w_1617,h_496,al_c,q_90,enc_auto/Frame%202043684507.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:13	1007/1007	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:14%20GMT	https://static.wixstatic.com/media/be3ff4_d3e66fb0611646b087961aca4fd64175~mv2.png/v1/fill/w_32,h_77,al_c,q_85,enc_auto/Group%2064.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_d3e66fb0611646b087961aca4fd64175_mv2.png/v1/fill/w_32,h_77,al_c,q_85,enc_auto/Group%2064.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:14	10417/10417	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:14%20GMT	https://static.wixstatic.com/media/be3ff4_534b25cd588e4aec9725ba52a48c4c96~mv2.png/v1/fill/w_385,h_175,al_c,lg_1,q_85,enc_auto/Group%2063.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_534b25cd588e4aec9725ba52a48c4c96_mv2.png/v1/fill/w_385,h_175,al_c,lg_1,q_85,enc_auto/Group%2063.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:15	3348/3348	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:15%20GMT	https://static.wixstatic.com/media/be3ff4_da35c97bfc39470a8ddec749b8473d31~mv2.png/v1/fill/w_32,h_32,al_c,q_85,blur_3,enc_auto/fi_8759173.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_da35c97bfc39470a8ddec749b8473d31_mv2.png/v1/fill/w_32,h_32,al_c,q_85,blur_3,enc_auto/fi_8759173.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:15	3559/3559	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:16%20GMT	https://static.wixstatic.com/media/be3ff4_892cea393ce0446e9a6063ae5135a1d9~mv2.png/v1/fill/w_32,h_32,al_c,q_85,blur_3,enc_auto/Frame%202043684495.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_892cea393ce0446e9a6063ae5135a1d9_mv2.png/v1/fill/w_32,h_32,al_c,q_85,blur_3,enc_auto/Frame%202043684495.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:16	3491/3491	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:16%20GMT	https://static.wixstatic.com/media/be3ff4_5d6438209b784a4f9537fb9c656bd6ec~mv2.png/v1/fill/w_32,h_32,al_c,q_85,blur_3,enc_auto/database-management%201.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_5d6438209b784a4f9537fb9c656bd6ec_mv2.png/v1/fill/w_32,h_32,al_c,q_85,blur_3,enc_auto/database-management%201.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:16	3054/3054	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:17%20GMT	https://static.wixstatic.com/media/be3ff4_3de8c246eb78405eaf77210aefadf09b~mv2.png/v1/fill/w_32,h_32,al_c,q_85,blur_3,enc_auto/connection%201.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_3de8c246eb78405eaf77210aefadf09b_mv2.png/v1/fill/w_32,h_32,al_c,q_85,blur_3,enc_auto/connection%201.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:17	3717/3717	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:17%20GMT	https://static.wixstatic.com/media/be3ff4_8014ad0bfb304d8d80735ffae314cb60~mv2.png/v1/fill/w_32,h_32,al_c,q_85,blur_3,enc_auto/settings%201.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_8014ad0bfb304d8d80735ffae314cb60_mv2.png/v1/fill/w_32,h_32,al_c,q_85,blur_3,enc_auto/settings%201.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:17	8706/8706	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:18%20GMT	https://static.wixstatic.com/media/be3ff4_5872e6c5785c45c3ac675827b5a75ee4~mv2.png/v1/fill/w_70,h_40,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/7732651_5278%201.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_5872e6c5785c45c3ac675827b5a75ee4_mv2.png/v1/fill/w_70,h_40,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/7732651_5278%201.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:18	5576/5576	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:18%20GMT	https://static.wixstatic.com/media/be3ff4_98980efe51304ad18b97b81fb1fa3c0a~mv2.png/v1/fill/w_70,h_38,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Frame%2063.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_98980efe51304ad18b97b81fb1fa3c0a_mv2.png/v1/fill/w_70,h_38,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Frame%2063.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:18	5886/5886	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:19%20GMT	https://static.wixstatic.com/media/be3ff4_2bdabc88899b4d36b80ad6c67a7b8b08~mv2.png/v1/fill/w_70,h_38,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Frame%20321.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_2bdabc88899b4d36b80ad6c67a7b8b08_mv2.png/v1/fill/w_70,h_38,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Frame%20321.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:19	5938/5938	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:19%20GMT	https://static.wixstatic.com/media/be3ff4_ca81c9013d1646db887e8e4f037cb956~mv2.png/v1/fill/w_70,h_38,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Frame%20312.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_ca81c9013d1646db887e8e4f037cb956_mv2.png/v1/fill/w_70,h_38,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Frame%20312.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:19	4451/4451	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:20%20GMT	https://static.wixstatic.com/media/be3ff4_5bbc526f2a554eff92d0172f1658ce37~mv2.png/v1/crop/x_21,y_25,w_1909,h_457/fill/w_95,h_23,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Frame%202043684508.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_5bbc526f2a554eff92d0172f1658ce37_mv2.png/v1/crop/x_21,y_25,w_1909,h_457/fill/w_95,h_23,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Frame%202043684508.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:20	4545/4545	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:20%20GMT	https://static.wixstatic.com/media/be3ff4_95608d03ea8e4dd6a0d759b09131d50d~mv2.png/v1/fill/w_51,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Frame%202043684478.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_95608d03ea8e4dd6a0d759b09131d50d_mv2.png/v1/fill/w_51,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Frame%202043684478.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:20	8445/8445	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:21%20GMT	https://static.wixstatic.com/media/be3ff4_a921c0c5d1744becbfb2b04b5da87975~mv2.png/v1/crop/x_17,y_0,w_422,h_162/fill/w_106,h_41,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Frame%202043684485.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_a921c0c5d1744becbfb2b04b5da87975_mv2.png/v1/crop/x_17,y_0,w_422,h_162/fill/w_106,h_41,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Frame%202043684485.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:21	4883/4883	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:21%20GMT	https://static.wixstatic.com/media/be3ff4_20012bd5c20f41c7aa4e0b7f622acd7a~mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%f0%9f%92%bb.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_20012bd5c20f41c7aa4e0b7f622acd7a_mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%f0%9f%92%bb.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:21	8866/8866	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:22%20GMT	https://static.wixstatic.com/media/be3ff4_b9dd9aa428d34a54a4ec227db224daa7~mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%f0%9f%99%8b%e2%80%8d%e2%99%80%ef%b8%8f.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_b9dd9aa428d34a54a4ec227db224daa7_mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%f0%9f%99%8b%e2%80%8d%e2%99%80%ef%b8%8f.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:22	8176/8176	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:22%20GMT	https://static.wixstatic.com/media/be3ff4_9fcb0fa162614b3fa2eb28c6a250d02b~mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%f0%9f%94%90.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_9fcb0fa162614b3fa2eb28c6a250d02b_mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%f0%9f%94%90.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:22	5277/5277	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:22%20GMT	https://static.wixstatic.com/media/be3ff4_69e8b332c77248e288b63fd84c577b67~mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%e2%98%81%ef%b8%8f.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_69e8b332c77248e288b63fd84c577b67_mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%e2%98%81%ef%b8%8f.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:23	7561/7561	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:23%20GMT	https://static.wixstatic.com/media/be3ff4_cefa265d3dd84e93b151e0021efc80ac~mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%f0%9f%91%a8%e2%80%8d%f0%9f%92%bb.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_cefa265d3dd84e93b151e0021efc80ac_mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%f0%9f%91%a8%e2%80%8d%f0%9f%92%bb.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:23	5537/5537	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:23%20GMT	https://static.wixstatic.com/media/be3ff4_3bbdf50d26f84ffc9af90bca12204d87~mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%f0%9f%93%8b.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_3bbdf50d26f84ffc9af90bca12204d87_mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%f0%9f%93%8b.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:24	8271/8271	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:24%20GMT	https://static.wixstatic.com/media/be3ff4_6ef855ea7b0745f38fcddc08c9006e2e~mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%e2%9a%99%ef%b8%8f.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_6ef855ea7b0745f38fcddc08c9006e2e_mv2.png/v1/fill/w_48,h_49,al_c,q_85,blur_3,enc_auto/%e2%9a%99%ef%b8%8f.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:24	1126/1126	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:24%20GMT	https://static.wixstatic.com/media/be3ff4_f4e478e79c914b538bafa5e97fad4f6e~mv2.png/v1/fill/w_18,h_18,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/XCircle.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_f4e478e79c914b538bafa5e97fad4f6e_mv2.png/v1/fill/w_18,h_18,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/XCircle.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:24	2650/2650	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:25%20GMT	https://static.wixstatic.com/media/be3ff4_6f40da2baafd43a9b44478fb25bcdaf5~mv2.png/v1/fill/w_28,h_28,al_c,q_85,blur_3,enc_auto/uiw_date.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_6f40da2baafd43a9b44478fb25bcdaf5_mv2.png/v1/fill/w_28,h_28,al_c,q_85,blur_3,enc_auto/uiw_date.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:25	724/724	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:25%20GMT	https://static.wixstatic.com/media/be3ff4_d887f534350f49a09a57546c302380f6~mv2.png/v1/fill/w_9,h_9,al_c,q_85,blur_3,enc_auto/Group%2066.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_d887f534350f49a09a57546c302380f6_mv2.png/v1/fill/w_9,h_9,al_c,q_85,blur_3,enc_auto/Group%2066.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:26	1213/1213	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:27%20GMT	https://static.wixstatic.com/media/be3ff4_7c33476d3da04fc785fc570a8a4defb2~mv2.png/v1/fill/w_47,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/be3ff4_7c33476d3da04fc785fc570a8a4defb2~mv2.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_7c33476d3da04fc785fc570a8a4defb2_mv2.png/v1/fill/w_47,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/be3ff4_7c33476d3da04fc785fc570a8a4defb2_mv2.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:27	11287/11287	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:27%20GMT	https://static.wixstatic.com/media/be3ff4_2732c7c7fb594410bea0afa53fcc9077~mv2.png/v1/fill/w_123,h_92,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/123.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_2732c7c7fb594410bea0afa53fcc9077_mv2.png/v1/fill/w_123,h_92,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/123.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:27	6391/6391	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:28%20GMT	https://static.wixstatic.com/media/be3ff4_bc04b074ff87400aa4b9f2e58823e9ca~mv2.png/v1/fill/w_120,h_42,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/122.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_bc04b074ff87400aa4b9f2e58823e9ca_mv2.png/v1/fill/w_120,h_42,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/122.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:28	7717/7717	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:28%20GMT	https://static.wixstatic.com/media/be3ff4_2dce532aad7e4229a0351e9fdce6052d~mv2.png/v1/fill/w_123,h_61,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1234.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_2dce532aad7e4229a0351e9fdce6052d_mv2.png/v1/fill/w_123,h_61,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1234.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:28	12658/12658	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:29%20GMT	https://static.wixstatic.com/media/be3ff4_5c0031b381b34ae79fdf516c9560efed~mv2.png/v1/fill/w_120,h_113,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1111.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_5c0031b381b34ae79fdf516c9560efed_mv2.png/v1/fill/w_120,h_113,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1111.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:30	21052/21052	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:29%20GMT	https://static.wixstatic.com/media/be3ff4_4475e97a951e4a88b9a01fecb21a2f72~mv2.png/v1/crop/x_0,y_0,w_376,h_480/fill/w_95,h_122,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Group%2065.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/be3ff4_4475e97a951e4a88b9a01fecb21a2f72_mv2.png/v1/crop/x_0,y_0,w_376,h_480/fill/w_95,h_122,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Group%2065.png	(from https://www.techworld-with-nana.com/it-beginners-course)
22:07:31	18020/18020	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:31%20GMT	https://static.wixstatic.com/media/e7182f_c2445596b8304b2b8f4435cd9b323e31~mv2.png/v1/crop/x_0,y_430,w_1080,h_160/fill/w_532,h_79,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/INSTAGRAM%202_0%20(13).png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/e7182f_c2445596b8304b2b8f4435cd9b323e31_mv2.png/v1/crop/x_0,y_430,w_1080,h_160/fill/w_532,h_79,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/INSTAGRAM%202_0%20(13).png	(from https://www.techworld-with-nana.com/devops-roadmap)
22:07:31	125584/125584	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:31%20GMT	https://static.wixstatic.com/media/e7182f_18d3876fe2c9411ba279ba0cb64072f7~mv2.png/v1/crop/x_0,y_0,w_1414,h_1873/fill/w_348,h_462,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Offer%201%20(20).png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/e7182f_18d3876fe2c9411ba279ba0cb64072f7_mv2.png/v1/crop/x_0,y_0,w_1414,h_1873/fill/w_348,h_462,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Offer%201%20(20).png	(from https://www.techworld-with-nana.com/devops-roadmap)
22:07:32	85575/85575	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:32%20GMT	https://static.wixstatic.com/media/e7182f_449c5138043046a1b219c8a2ead73b3e~mv2.png/v1/crop/x_0,y_0,w_1414,h_1927/fill/w_342,h_479,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Offer%201%20(8).png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/e7182f_449c5138043046a1b219c8a2ead73b3e_mv2.png/v1/crop/x_0,y_0,w_1414,h_1927/fill/w_342,h_479,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Offer%201%20(8).png	(from https://www.techworld-with-nana.com/devops-roadmap)
22:07:32	88015/88015	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:32%20GMT	https://static.wixstatic.com/media/e7182f_95241d89c41f4bdca84bd045b0f3fc86~mv2.png/v1/crop/x_0,y_0,w_1414,h_1920/fill/w_345,h_470,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Offer%201%20(7).png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/e7182f_95241d89c41f4bdca84bd045b0f3fc86_mv2.png/v1/crop/x_0,y_0,w_1414,h_1920/fill/w_345,h_470,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Offer%201%20(7).png	(from https://www.techworld-with-nana.com/devops-roadmap)
22:07:32	108225/108225	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:33%20GMT	https://static.wixstatic.com/media/e7182f_050490bb05e94924801efbf69db0c837~mv2.png/v1/crop/x_0,y_0,w_1414,h_1918/fill/w_339,h_463,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Offer%201%20(6).png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/e7182f_050490bb05e94924801efbf69db0c837_mv2.png/v1/crop/x_0,y_0,w_1414,h_1918/fill/w_339,h_463,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Offer%201%20(6).png	(from https://www.techworld-with-nana.com/devops-roadmap)
22:07:34	32762/32762	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:33%20GMT	https://static.wixstatic.com/media/e7182f_54baf782cfad4a3d85d4c19d24ffc667~mv2.png/v1/fill/w_321,h_454,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/DevOps%20Roadmap.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/e7182f_54baf782cfad4a3d85d4c19d24ffc667_mv2.png/v1/fill/w_321,h_454,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/DevOps%20Roadmap.png	(from https://www.techworld-with-nana.com/devops-roadmap)
22:07:35	30763/30763	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:35%20GMT	https://static.wixstatic.com/media/e7182f_626a76d115ef4654a4f22ce0311d1ad9~mv2.png/v1/fill/w_240,h_240,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/kubernetes%20administrator.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/e7182f_626a76d115ef4654a4f22ce0311d1ad9_mv2.png/v1/fill/w_240,h_240,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/kubernetes%20administrator.png	(from https://www.techworld-with-nana.com/kubernetes-roadmap)
22:07:35	7636/7636	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:36%20GMT	https://static.wixstatic.com/media/e7182f_772b944d0c55421b81cf8f4997577e38~mv2.png/v1/fill/w_69,h_98,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Kubernetes%20Admin%20Roadmap%20-%2015.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/e7182f_772b944d0c55421b81cf8f4997577e38_mv2.png/v1/fill/w_69,h_98,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Kubernetes%20Admin%20Roadmap%20-%2015.png	(from https://www.techworld-with-nana.com/kubernetes-roadmap)
22:07:36	39758/39758	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:36%20GMT	https://static.wixstatic.com/media/e7182f_6722a1b4e65246219010cd0924486ac2~mv2.png/v1/crop/x_141,y_69,w_845,h_871/fill/w_234,h_241,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/e7182f_6722a1b4e65246219010cd0924486ac2~mv2.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/e7182f_6722a1b4e65246219010cd0924486ac2_mv2.png/v1/crop/x_141,y_69,w_845,h_871/fill/w_234,h_241,al_c,q_85,usm_0.66_1.00_0.01,enc_au/e7182f_6722a1b4e65246219010cd0924486ac2_mv2.139.dela	(from https://www.techworld-with-nana.com/kubernetes-roadmap)
22:07:36	10179/10179	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Jul%202024%2016:37:36%20GMT	https://static.wixstatic.com/media/e7182f_29a1b637fc5d4ddb9897732de7ff4377~mv2.png/v1/fill/w_69,h_98,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Kubernetes%20Admin%20Roadmap%20-%2014.png	C:/My%20Web%20Sites/technana/static.wixstatic.com/media/e7182f_29a1b637fc5d4ddb9897732de7ff4377_mv2.png/v1/fill/w_69,h_98,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Kubernetes%20Admin%20Roadmap%20-%2014.png	(from https://www.techworld-with-nana.com/kubernetes-roadmap)
